
15390;诺基亚1110;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15342;诺基亚 5611XM;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15435;诺基亚 5235;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15324;诺基亚 5220XM;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15451;诺基亚 X3-02;5;sz 0;h 5;(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15357;诺基亚2330c;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
16764;诺基亚 3030;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15282;诺基亚 5230;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15387;诺基亚 E62;5;sz 0;h 5;(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
15413;诺基亚 6170;5;sz 5;h 5;(null);(null);(null);-0.1;-0.08;;0.05;0.3;;0.65;0.85;;0.15;0.5;;0.25;0.25;0.25;0.6;;0.05;0.05;0.05;0.05;0.08;0.05;0.2;;0.03;0.2;;0.15;0.25;0.4;;0.2;;0.05;0.2;0.5;-0.003;;
